Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738666132,39,,Aggregated,83.700000,0.500000,390,670,900,1100,1700,2700,4900,8900,27000,60000,60000,23336,164,390.0,839.0773281280818,0.8289699999295408,60003.55603000003,368.0764912581419
1738666133,39,,Aggregated,83.400000,0.500000,390,670,900,1100,1700,2700,4900,8900,27000,60000,60000,23405,164,390.0,838.0245392573344,0.8289699999295408,60003.55603000003,368.4130741294595
1738666134,39,,Aggregated,82.100000,0.500000,390,670,900,1100,1700,2700,4900,8900,27000,60000,60000,23490,165,390.0,836.4842396333725,0.8289699999295408,60003.55603000003,368.5435078756918
1738666135,43,,Aggregated,80.300000,0.400000,390,670,900,1100,1700,2600,4900,8800,27000,60000,60000,23579,166,390.0,834.6410950904585,0.8289699999295408,60003.55603000003,368.85398023665124
1738666136,43,,Aggregated,80.000000,0.200000,390,670,900,1100,1700,2600,4900,8800,27000,60000,60000,23645,167,390.0,833.9569691657399,0.8289699999295408,60003.55603000003,370.10319306407274
1738666137,43,,Aggregated,81.400000,0.400000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,23734,168,390.0,832.070310540192,0.8289699999295408,60003.55603000003,369.90713743995957
1738666138,43,,Aggregated,80.400000,0.500000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,23802,168,390.0,831.6238949723515,0.8289699999295408,60003.55603000003,369.7036383497185
1738666139,43,,Aggregated,79.400000,0.600000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,23885,169,390.0,830.07077339401,0.8289699999295408,60003.55603000003,370.02721373246806
1738666140,43,,Aggregated,77.900000,0.600000,390,660,900,1100,1700,2600,4800,8800,27000,60000,60000,23978,169,390.0,828.5373879120411,0.8289699999295408,60003.55603000003,372.8324714321461
1738666141,43,,Aggregated,80.400000,0.400000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,24036,169,390.0,828.8140373252172,0.8289699999295408,60003.55603000003,374.1264353469795
1738666142,43,,Aggregated,80.800000,0.500000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,24127,169,390.0,827.8140150243265,0.8289699999295408,60003.55603000003,375.68446139180173
1738666143,43,,Aggregated,76.800000,0.500000,390,660,900,1100,1700,2600,4900,8800,27000,60000,60000,24180,169,390.0,827.5720208598808,0.8289699999295408,60003.55603000003,377.04433416046317
1738666144,43,,Aggregated,74.200000,0.500000,390,650,890,1100,1700,2600,4900,8700,27000,60000,60000,24293,170,390.0,825.4261326652914,0.8289699999295408,60003.55603000003,378.40509611822336
1738666145,44,,Aggregated,77.800000,0.500000,390,650,890,1100,1700,2600,4800,8700,27000,60000,60000,24425,170,390.0,822.7766613430072,0.8289699999295408,60003.55603000003,378.7909928352098
1738666146,44,,Aggregated,76.700000,0.500000,390,650,890,1100,1700,2600,4800,8700,27000,60000,60000,24469,170,390.0,822.106177166454,0.8289699999295408,60003.55603000003,378.91875434222897
1738666147,44,,Aggregated,79.800000,0.400000,380,650,890,1100,1700,2600,4800,8700,27000,60000,60000,24577,170,380.0,820.2573853653399,0.8289699999295408,60003.55603000003,380.2147129429955
1738666148,44,,Aggregated,83.200000,0.300000,380,650,890,1100,1700,2600,4800,8700,27000,60000,60000,24676,171,380.0,818.8589461060524,0.8289699999295408,60003.55603000003,381.6279380774842
1738666149,44,,Aggregated,82.500000,0.200000,380,650,890,1100,1700,2600,4800,8600,27000,60000,60000,24714,171,380.0,818.5244689318586,0.8289699999295408,60003.55603000003,383.21546491866957
1738666150,44,,Aggregated,83.800000,0.300000,380,650,890,1100,1700,2600,4800,8600,27000,60000,60000,24778,171,380.0,818.0553909252136,0.8289699999295408,60003.55603000003,384.37541367342
1738666151,44,,Aggregated,82.100000,0.300000,380,640,890,1100,1700,2600,4800,8600,27000,60000,60000,24878,172,380.0,816.1015166296299,0.8289699999295408,60003.55603000003,383.7977329367312
1738666152,44,,Aggregated,80.300000,0.200000,380,640,880,1100,1700,2600,4700,8600,27000,60000,60000,24923,173,380.0,815.3980340056148,0.8289699999295408,60003.55603000003,383.9435461220559
1738666153,44,,Aggregated,80.400000,0.200000,380,640,880,1100,1700,2600,4700,8600,26000,60000,60000,25022,173,380.0,813.9252640392027,0.8289699999295408,60003.55603000003,384.7120134281832
1738666154,44,,Aggregated,85.000000,0.400000,380,640,880,1100,1700,2600,4700,8600,26000,60000,60000,25147,173,380.0,811.293778637489,0.8289699999295408,60003.55603000003,384.5150912633714
1738666155,42,,Aggregated,81.400000,0.400000,380,640,880,1100,1700,2600,4700,8600,26000,60000,60000,25189,173,380.0,811.2356119520799,0.8289699999295408,60003.55603000003,384.0766604470205
1738666156,42,,Aggregated,84.900000,0.400000,380,630,880,1100,1700,2600,4700,8600,26000,60000,60000,25293,173,380.0,810.2084555694044,0.8289699999295408,60003.55603000003,382.9118728501957
1738666157,42,,Aggregated,84.900000,0.300000,380,630,880,1100,1700,2600,4700,8600,26000,60000,60000,25364,173,380.0,808.9830967992012,0.8289699999295408,60003.55603000003,383.36267938810914
1738666158,42,,Aggregated,78.300000,0.300000,380,630,870,1000,1700,2600,4700,8500,26000,60000,60000,25453,174,380.0,807.0612357083226,0.8289699999295408,60003.55603000003,382.93356382351783
1738666159,42,,Aggregated,79.200000,0.300000,380,630,870,1000,1700,2600,4700,8500,26000,60000,60000,25487,174,380.0,807.0963059298831,0.8289699999295408,60003.55603000003,384.52210931062893
1738666160,42,,Aggregated,80.000000,0.300000,380,630,870,1000,1700,2600,4700,8600,26000,60000,60000,25544,175,380.0,807.4635016860689,0.8289699999295408,60003.55603000003,384.5434935797056
1738666161,42,,Aggregated,77.800000,0.300000,380,630,870,1000,1700,2600,4700,8600,26000,60000,60000,25653,175,380.0,806.8225974790452,0.8289699999295408,60003.55603000003,383.338284021362
1738666162,42,,Aggregated,75.400000,0.300000,380,630,870,1000,1700,2600,4700,8600,26000,60000,60000,25742,177,380.0,806.4100729696189,0.8289699999295408,60003.55603000003,383.86185999533836
1738666163,42,,Aggregated,77.100000,0.400000,380,630,870,1000,1700,2600,4700,8600,26000,60000,60000,25748,177,380.0,806.87411496415,0.8289699999295408,60003.55603000003,383.89680751903063
1738666164,42,,Aggregated,75.900000,0.200000,380,630,870,1000,1700,2600,4700,8600,26000,60000,60000,25822,177,380.0,806.9443367922679,0.8289699999295408,60003.55603000003,385.6718302222911
1738666165,43,,Aggregated,79.000000,0.400000,380,620,870,1000,1700,2600,4700,8600,26000,60000,60000,25918,177,380.0,806.4618390663609,0.8289699999295408,60003.55603000003,385.92896828458987
1738666166,43,,Aggregated,69.700000,0.400000,370,620,860,1000,1700,2600,4700,8600,26000,60000,60000,26005,177,370.0,804.9037827156292,0.8289699999295408,60003.55603000003,386.94308786771774
1738666167,43,,Aggregated,67.500000,0.400000,370,620,870,1000,1700,2600,4700,8600,26000,60000,60000,26070,177,370.0,804.5900182591078,0.8289699999295408,60003.55603000003,390.3410049865746
1738666168,43,,Aggregated,72.600000,0.400000,370,620,860,1000,1600,2600,4700,8600,26000,60000,60000,26175,178,370.0,802.7803819034547,0.8289699999295408,60003.55603000003,390.94571155682905
1738666169,43,,Aggregated,70.000000,0.400000,370,620,860,1000,1600,2500,4700,8600,26000,60000,60000,26258,178,370.0,801.5152903662472,0.8289699999295408,60003.55603000003,391.33342219514054
1738666170,43,,Aggregated,69.000000,0.300000,370,620,860,1000,1600,2500,4700,8600,26000,60000,60000,26286,179,370.0,801.3362847851296,0.8289699999295408,60003.55603000003,391.62390626188846
1738666171,43,,Aggregated,73.000000,0.400000,370,620,860,1000,1600,2500,4700,8500,26000,60000,60000,26353,179,370.0,801.5562104392264,0.8289699999295408,60003.55603000003,393.5069631541001
1738666172,43,,Aggregated,78.000000,0.400000,370,620,860,1000,1600,2500,4700,8400,26000,60000,60000,26458,179,370.0,799.756754768158,0.8289699999295408,60003.55603000003,392.9413031975206
1738666173,43,,Aggregated,71.600000,0.400000,370,610,860,1000,1600,2500,4700,8400,26000,60000,60000,26558,179,370.0,798.769364471644,0.8289699999295408,60003.55603000003,391.87984788011147
1738666174,43,,Aggregated,70.000000,0.400000,370,610,860,1000,1600,2500,4700,8300,26000,60000,60000,26624,181,370.0,797.8688187475557,0.8289699999295408,60003.55603000003,392.50232872596155
1738666175,39,,Aggregated,73.000000,0.200000,370,610,860,1000,1600,2500,4700,8400,26000,60000,60000,26690,182,370.0,797.6053375934025,0.8289699999295408,60003.55603000003,391.7378044211315
1738666176,39,,Aggregated,80.100000,0.300000,370,610,850,1000,1600,2500,4700,8300,26000,60000,60000,26778,182,370.0,795.8545585104905,0.8289699999295408,60003.55603000003,391.4866308163418
1738666177,39,,Aggregated,77.600000,0.400000,370,610,850,1000,1600,2500,4700,8300,26000,60000,60000,26828,182,370.0,795.6557070880024,0.8289699999295408,60003.55603000003,391.7751230058148
1738666178,39,,Aggregated,77.100000,0.500000,370,610,850,1000,1600,2500,4700,8400,26000,60000,60000,26887,184,370.0,795.9355268532352,0.8001790001799236,60003.55603000003,392.5162346115223
1738666179,39,,Aggregated,78.200000,0.500000,370,610,850,1000,1600,2500,4700,8300,26000,60000,60000,26982,184,370.0,794.3764189316937,0.8001790001799236,60003.55603000003,395.38129123119114
1738666180,39,,Aggregated,75.000000,0.500000,370,610,850,1000,1600,2500,4700,8300,26000,60000,60000,27114,186,370.0,792.5092444764316,0.8001790001799236,60003.55603000003,395.84978240023605
1738666181,39,,Aggregated,71.100000,0.600000,370,610,850,1000,1600,2500,4700,8300,26000,60000,60000,27177,186,370.0,791.4827285854569,0.8001790001799236,60003.55603000003,397.085807852228
1738666182,39,,Aggregated,74.100000,0.700000,360,600,840,1000,1600,2500,4600,8300,26000,60000,60000,27285,186,360.0,789.5914823496413,0.8001790001799236,60003.55603000003,397.30177753344327
1738666183,39,,Aggregated,84.100000,0.700000,360,600,840,1000,1600,2500,4600,8300,26000,60000,60000,27376,186,360.0,787.802659873173,0.8001790001799236,60003.55603000003,396.86115575686733
1738666184,43,,Aggregated,83.300000,0.700000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27437,187,360.0,787.3382494156059,0.8001790001799236,60003.55603000003,401.8015089113241
1738666185,43,,Aggregated,82.300000,0.700000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27487,187,360.0,787.1138509077011,0.8001790001799236,60003.55603000003,405.3163677374759
1738666186,43,,Aggregated,82.700000,0.600000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27568,187,360.0,786.8954976148065,0.8001790001799236,60003.55603000003,407.2885954730122
1738666187,43,,Aggregated,81.200000,0.600000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27645,187,360.0,787.0810541233129,0.8001790001799236,60003.55603000003,408.51857478748417
1738666188,43,,Aggregated,77.800000,0.500000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27692,188,360.0,786.283720837859,0.8001790001799236,60003.55603000003,408.75198613317923
1738666189,43,,Aggregated,78.700000,0.500000,360,600,840,1000,1600,2500,4600,8200,26000,60000,60000,27795,188,360.0,785.7835390885047,0.8001790001799236,60003.55603000003,412.1394495412844
1738666190,43,,Aggregated,81.900000,0.600000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,27887,189,360.0,784.7770535063639,0.8001790001799236,60003.55603000003,413.0271452648187
1738666191,43,,Aggregated,80.400000,0.400000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,27961,189,360.0,783.8514952884361,0.8001790001799236,60003.55603000003,414.21147312327884
1738666192,43,,Aggregated,78.600000,0.300000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,28025,190,360.0,783.2500086030321,0.8001790001799236,60003.55603000003,416.2057805530776
1738666193,43,,Aggregated,75.300000,0.300000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,28120,191,360.0,782.0557793845298,0.8001790001799236,60003.55603000003,417.1375533428165
1738666194,44,,Aggregated,76.600000,0.300000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,28199,191,360.0,781.1474075782822,0.8001790001799236,60003.55603000003,418.216248803149
1738666195,44,,Aggregated,74.000000,0.500000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,28265,192,360.0,781.417717480417,0.8001790001799236,60003.55603000003,419.56260392711835
1738666196,44,,Aggregated,74.000000,0.500000,360,600,830,1000,1600,2500,4600,8200,26000,60000,60000,28387,193,360.0,779.6444730715822,0.8001790001799236,60003.55603000003,421.5726564976926
1738666197,44,,Aggregated,77.000000,0.400000,360,600,820,1000,1600,2500,4600,8200,26000,60000,60000,28483,196,360.0,778.3893148311627,0.8001790001799236,60003.55603000003,422.5227328581961
1738666198,44,,Aggregated,78.200000,0.500000,360,600,820,1000,1600,2500,4500,8100,26000,60000,60000,28552,197,360.0,777.7588280525008,0.8001790001799236,60003.55603000003,424.95804146819836
1738666199,44,,Aggregated,80.600000,0.600000,360,600,820,1000,1600,2500,4500,8100,26000,60000,60000,28630,197,360.0,776.8489242403075,0.8001790001799236,60003.55603000003,426.7898707649319
1738666200,44,,Aggregated,82.600000,0.800000,360,600,820,1000,1600,2500,4500,8000,26000,60000,60000,28733,197,360.0,775.4226137366089,0.8001790001799236,60003.55603000003,428.2928688267845
1738666201,44,,Aggregated,84.600000,0.900000,360,600,820,1000,1600,2500,4500,7900,26000,60000,60000,28809,197,360.0,774.7243879567494,0.8001790001799236,60003.55603000003,430.92578708042623
1738666202,44,,Aggregated,83.400000,0.900000,360,600,820,1000,1600,2500,4500,7900,26000,60000,60000,28865,197,360.0,774.1476273033776,0.8001790001799236,60003.55603000003,433.0918759743634
1738666203,44,,Aggregated,84.000000,0.800000,360,600,820,1000,1600,2400,4500,7900,26000,60000,60000,28952,198,360.0,773.2808827736945,0.8001790001799236,60003.55603000003,436.51651008565904
1738666204,44,,Aggregated,84.200000,0.800000,360,600,820,1000,1600,2400,4500,7900,26000,60000,60000,29038,198,360.0,772.3159510124324,0.8001790001799236,60003.55603000003,438.6536607204353
1738666206,44,,Aggregated,82.800000,0.600000,350,600,820,1000,1600,2400,4500,7900,26000,60000,60000,29096,198,350.0,771.4767432990454,0.8001790001799236,60003.55603000003,440.12829942260106
1738666207,44,,Aggregated,82.000000,0.700000,350,600,820,1000,1600,2400,4500,7900,26000,60000,60000,29185,198,350.0,772.1494974098005,0.8001790001799236,60003.55603000003,441.904437210896
1738666208,44,,Aggregated,82.100000,0.600000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29308,198,350.0,770.4399674478301,0.8001790001799236,60003.55603000003,445.66237887266277
1738666209,44,,Aggregated,79.700000,0.500000,350,600,810,1000,1600,2400,4500,7900,26000,60000,60000,29384,198,350.0,769.5646700537025,0.8001790001799236,60003.55603000003,448.1448066975225
1738666210,44,,Aggregated,81.800000,0.200000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29462,198,350.0,768.9749721248722,0.8001790001799236,60003.55603000003,449.9150431063743
1738666211,44,,Aggregated,83.100000,0.100000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29549,201,350.0,767.9717849317065,0.8001790001799236,60003.55603000003,452.2542894852618
1738666212,44,,Aggregated,82.600000,0.100000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29638,201,350.0,766.5798382315272,0.8001790001799236,60003.55603000003,454.46582090559417
1738666213,44,,Aggregated,81.100000,0.400000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29693,202,350.0,766.1761732190747,0.8001790001799236,60003.55603000003,457.4027211800761
1738666214,44,,Aggregated,81.800000,0.400000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29799,203,350.0,765.2694267953622,0.8001790001799236,60003.55603000003,460.1551394342092
1738666215,43,,Aggregated,82.200000,0.500000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29894,203,350.0,763.9953377056263,0.8001790001799236,60003.55603000003,461.73944604268416
1738666216,43,,Aggregated,84.100000,0.500000,350,600,810,1000,1600,2400,4500,7800,26000,60000,60000,29967,204,350.0,763.2558617222606,0.8001790001799236,60003.55603000003,464.38755964894716
1738666217,43,,Aggregated,84.700000,0.500000,350,600,810,1000,1600,2400,4500,7800,25000,60000,60000,30024,204,350.0,763.3610602842714,0.8001790001799236,60003.55603000003,467.20706767919
1738666218,43,,Aggregated,86.800000,0.600000,350,600,810,1000,1600,2400,4500,7800,25000,60000,60000,30116,204,350.0,762.3201619097807,0.8001790001799236,60003.55603000003,471.4892083942091
1738666219,43,,Aggregated,83.500000,0.600000,350,600,810,990,1600,2400,4500,7800,25000,60000,60000,30251,205,350.0,760.5528178400033,0.8001790001799236,60003.55603000003,475.0251561931837
1738666220,43,,Aggregated,80.100000,0.600000,350,600,810,990,1600,2400,4500,7800,25000,60000,60000,30274,205,350.0,760.4303909077406,0.8001790001799236,60003.55603000003,476.33923498711766
1738666221,43,,Aggregated,85.400000,0.700000,350,600,810,1000,1600,2400,4400,7700,25000,60000,60000,30353,206,350.0,760.4861870779471,0.8001790001799236,60003.55603000003,479.37989655058806
1738666222,43,,Aggregated,81.200000,0.700000,350,600,810,990,1600,2400,4400,7700,25000,60000,60000,30459,206,350.0,759.1580534132094,0.8001790001799236,60003.55603000003,483.97583637020256
1738666223,43,,Aggregated,79.800000,0.500000,350,600,810,990,1600,2400,4400,7700,25000,60000,60000,30539,206,350.0,758.1006274558422,0.8001790001799236,60003.55603000003,487.1233832149055
1738666224,43,,Aggregated,81.400000,0.500000,340,600,810,990,1600,2400,4400,7700,25000,60000,60000,30603,207,340.0,757.7148679300053,0.8001790001799236,60003.55603000003,488.78864817174787
1738666225,43,,Aggregated,84.800000,0.400000,340,600,810,990,1600,2400,4400,7600,25000,60000,60000,30734,207,340.0,755.9228805527742,0.8001790001799236,60003.55603000003,489.003318800026
1738666226,43,,Aggregated,79.200000,0.400000,340,600,800,990,1600,2400,4400,7600,25000,60000,60000,30853,208,340.0,753.871402192849,0.8001790001799236,60003.55603000003,491.0963277477069
1738666227,43,,Aggregated,81.900000,0.400000,340,600,800,990,1600,2400,4400,7600,25000,60000,60000,30931,209,340.0,753.3136014366801,0.8001790001799236,60003.55603000003,492.04539135495133
1738666228,43,,Aggregated,88.100000,0.400000,340,590,800,990,1600,2400,4400,7600,25000,60000,60000,31057,209,340.0,751.4008357805634,0.8001790001799236,60003.55603000003,494.4339762372412
1738666229,43,,Aggregated,88.000000,0.500000,340,590,800,990,1600,2400,4400,7600,25000,60000,60000,31171,209,340.0,750.2513367284648,0.8001790001799236,60003.55603000003,496.36383176670626
1738666230,43,,Aggregated,93.300000,0.500000,340,590,800,990,1600,2400,4400,7500,25000,60000,60000,31260,209,340.0,749.0781371499677,0.8001790001799236,60003.55603000003,496.5359245041587
1738666231,43,,Aggregated,91.800000,0.400000,340,590,800,990,1500,2400,4400,7600,25000,60000,60000,31369,209,340.0,748.4526606334919,0.8001790001799236,60003.55603000003,498.0343332589499
1738666232,43,,Aggregated,96.900000,0.400000,340,590,800,980,1500,2400,4400,7600,25000,60000,60000,31473,209,340.0,747.4309243378447,0.8001790001799236,60003.55603000003,498.6406761350999
1738666233,43,,Aggregated,102.100000,0.300000,340,590,800,980,1500,2400,4400,7500,25000,60000,60000,31531,209,340.0,746.9044888866827,0.8001790001799236,60003.55603000003,501.5085471440804
1738666234,43,,Aggregated,101.400000,0.300000,330,590,800,980,1500,2300,4400,7500,25000,60000,60000,31664,209,330.0,745.5471806818458,0.8001790001799236,60003.55603000003,502.7828764527539
1738666235,44,,Aggregated,97.100000,0.300000,330,590,800,980,1500,2300,4400,7500,25000,60000,60000,31783,210,330.0,743.7377368502332,0.8001790001799236,60003.55603000003,503.57515023754837
1738666236,44,,Aggregated,104.900000,0.200000,330,590,800,980,1500,2300,4400,7400,25000,60000,60000,31829,210,330.0,743.3909043492084,0.8001790001799236,60003.55603000003,506.3263690345283
1738666237,44,,Aggregated,105.300000,0.300000,330,590,800,980,1500,2300,4400,7400,25000,60000,60000,31933,211,330.0,742.7463830123679,0.8001790001799236,60003.55603000003,506.8891115773651
1738666238,44,,Aggregated,97.500000,0.200000,330,590,800,980,1500,2300,4400,7400,24000,60000,60000,32011,211,330.0,742.2931995496219,0.8001790001799236,60003.55603000003,506.6617412764362
1738666239,44,,Aggregated,100.600000,0.200000,330,590,800,980,1500,2300,4400,7400,24000,60000,60000,32088,212,330.0,741.535473027953,0.8001790001799236,60003.55603000003,507.18312141610573
1738666240,44,,Aggregated,95.100000,0.200000,330,590,800,980,1500,2300,4400,7400,24000,60000,60000,32174,213,330.0,740.9434019931297,0.8001790001799236,60003.55603000003,510.6266550630944
1738666241,44,,Aggregated,92.200000,0.300000,330,590,800,980,1500,2300,4400,7400,24000,60000,60000,32275,213,330.0,740.2135765735079,0.8001790001799236,60003.55603000003,510.0184972889233
1738666242,44,,Aggregated,90.900000,0.400000,330,590,800,980,1500,2300,4400,7400,24000,60000,60000,32375,213,330.0,738.9080842094513,0.8001790001799236,60003.55603000003,508.72253281853284
1738666243,44,,Aggregated,87.000000,0.400000,330,590,800,980,1500,2300,4300,7400,24000,60000,60000,32468,214,330.0,737.7816984082169,0.8001790001799236,60003.55603000003,509.0854995688062
1738666244,44,,Aggregated,91.100000,0.400000,330,590,800,970,1500,2300,4300,7400,24000,60000,60000,32586,214,330.0,736.3977854578343,0.8001790001799236,60003.55603000003,510.863284846253
1738666245,45,,Aggregated,92.700000,0.500000,330,590,800,970,1500,2300,4300,7400,24000,60000,60000,32679,215,330.0,735.2762467002963,0.8001790001799236,60003.55603000003,510.3863337311423
1738666246,45,,Aggregated,92.300000,0.500000,330,590,800,970,1500,2300,4300,7300,24000,60000,60000,32709,215,330.0,735.2331344142585,0.8001790001799236,60003.55603000003,511.5688342657984
1738666247,45,,Aggregated,91.200000,0.400000,330,580,800,970,1500,2300,4300,7300,24000,60000,60000,32814,215,330.0,734.9216545370261,0.8001790001799236,60003.55603000003,511.57021393307735
1738666248,45,,Aggregated,86.700000,0.500000,330,580,800,970,1500,2300,4300,7300,24000,60000,60000,32888,215,330.0,734.6546572920203,0.8001790001799236,60003.55603000003,514.8193566042326
1738666249,45,,Aggregated,87.900000,0.400000,330,580,800,970,1500,2300,4300,7300,24000,60000,60000,32948,216,330.0,734.2148646081696,0.8001790001799236,60003.55603000003,516.8648172878475
1738666250,45,,Aggregated,87.300000,0.400000,320,580,800,970,1500,2300,4300,7300,23000,60000,60000,33083,217,320.0,733.0771582271241,0.8001790001799236,60003.55603000003,519.0910739654807
1738666251,45,,Aggregated,85.500000,0.300000,320,580,800,970,1500,2300,4300,7300,23000,60000,60000,33174,219,320.0,732.0854742599903,0.8001790001799236,60003.55603000003,521.2051305239042
1738666252,45,,Aggregated,87.200000,0.400000,320,580,800,970,1500,2300,4300,7300,23000,60000,60000,33263,219,320.0,731.187616787178,0.8001790001799236,60003.55603000003,522.2838288789345
1738666253,45,,Aggregated,91.000000,0.600000,320,580,800,970,1500,2300,4300,7200,23000,60000,60000,33374,220,320.0,730.3355712293671,0.8001790001799236,60003.55603000003,523.601186552406
1738666254,45,,Aggregated,89.100000,0.600000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33488,220,320.0,729.154203694664,0.8001790001799236,60003.55603000003,526.8717749641663
1738666255,43,,Aggregated,89.700000,0.500000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33547,220,320.0,728.4177970893647,0.8001790001799236,60003.55603000003,528.2499478343816
1738666256,43,,Aggregated,87.000000,0.600000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33674,222,320.0,727.2464683799353,0.8001790001799236,60003.55603000003,529.9116529072875
1738666257,43,,Aggregated,87.200000,0.600000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33773,222,320.0,726.3968694317633,0.8001790001799236,60003.55603000003,531.7605779764901
1738666258,43,,Aggregated,94.100000,0.600000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33839,223,320.0,725.747770315374,0.8001790001799236,60003.55603000003,533.9388279795502
1738666259,43,,Aggregated,94.200000,0.700000,320,580,800,960,1500,2300,4300,7200,23000,60000,60000,33942,223,320.0,724.9371130281926,0.8001790001799236,60003.55603000003,536.3306817512226
1738666260,43,,Aggregated,94.500000,0.700000,320,580,800,950,1500,2300,4200,7100,23000,60000,60000,34073,223,320.0,723.2264011347964,0.8001790001799236,60003.55603000003,536.0165233469315
1738666261,43,,Aggregated,94.900000,0.800000,320,580,790,950,1500,2300,4200,7100,23000,60000,60000,34161,224,320.0,722.5553924871031,0.8001790001799236,60003.55603000003,536.5233453353239
1738666262,43,,Aggregated,101.200000,0.600000,320,580,790,950,1500,2300,4200,7100,23000,60000,60000,34289,224,320.0,721.0733863769706,0.8001790001799236,60003.55603000003,538.9682988713581
1738666263,43,,Aggregated,97.400000,0.500000,320,570,790,950,1500,2300,4200,7100,23000,60000,60000,34411,224,320.0,719.7525379513212,0.8001790001799236,60003.55603000003,541.1207462729941
1738666264,43,,Aggregated,95.000000,0.500000,320,570,790,950,1500,2300,4200,7100,23000,60000,60000,34490,224,320.0,719.1706438349066,0.8001790001799236,60003.55603000003,542.372223832995
1738666265,44,,Aggregated,102.300000,0.500000,320,570,790,950,1500,2200,4200,7100,23000,60000,60000,34559,224,320.0,718.685050374517,0.8001790001799236,60003.55603000003,545.6558349489279
1738666266,44,,Aggregated,101.100000,0.400000,320,570,790,950,1500,2200,4200,7000,23000,60000,60000,34650,225,320.0,718.0126015303589,0.8001790001799236,60003.55603000003,546.8324963924964
1738666267,44,,Aggregated,97.500000,0.400000,320,570,790,950,1500,2200,4200,7000,23000,60000,60000,34704,225,320.0,717.7874465661288,0.8001790001799236,60003.55603000003,548.2168626094974
1738666268,44,,Aggregated,97.900000,0.400000,320,570,790,940,1500,2200,4200,7000,23000,60000,60000,34854,226,320.0,716.1210442393101,0.8001790001799236,60003.55603000003,547.4441957881448
1738666269,44,,Aggregated,95.600000,0.300000,320,570,790,940,1500,2200,4200,7000,23000,60000,60000,34961,227,320.0,714.8999027342156,0.8001790001799236,60003.55603000003,547.5370555762134
1738666270,44,,Aggregated,97.700000,0.300000,310,570,790,940,1500,2200,4200,7000,23000,60000,60000,35035,228,310.0,714.4545751714259,0.8001790001799236,60003.55603000003,547.9120308263166
1738666271,44,,Aggregated,102.100000,0.300000,310,570,790,940,1500,2200,4200,7000,23000,60000,60000,35168,229,310.0,713.2184100668479,0.8001790001799236,60003.55603000003,547.4342584167425
1738666272,44,,Aggregated,96.600000,0.400000,310,570,790,940,1500,2200,4100,7000,23000,60000,60000,35331,230,310.0,711.2984943254623,0.8001790001799236,60003.55603000003,550.0997141320653
1738666273,44,,Aggregated,98.300000,0.500000,310,570,790,930,1500,2200,4100,6900,23000,60000,60000,35405,232,310.0,710.5272818956045,0.8001790001799236,60003.55603000003,551.2300522525067
1738666274,44,,Aggregated,104.000000,0.500000,310,570,790,930,1500,2200,4100,6900,23000,60000,60000,35493,233,310.0,710.0056319801902,0.8001790001799236,60003.55603000003,551.5217366804723
1738666275,45,,Aggregated,99.600000,0.700000,310,570,790,940,1500,2200,4100,6900,23000,60000,60000,35583,233,310.0,709.7310879326893,0.8001790001799236,60003.55603000003,554.4628052721805
1738666276,45,,Aggregated,101.600000,0.900000,310,570,790,930,1500,2200,4100,6900,23000,60000,60000,35676,234,310.0,708.8755915868898,0.8001790001799236,60003.55603000003,557.4103879358672
1738666277,45,,Aggregated,100.600000,0.900000,310,570,790,930,1500,2200,4100,6900,23000,60000,60000,35810,235,310.0,707.3766427597844,0.8001790001799236,60003.55603000003,560.2395978776877
