details_pod,productpage_pod,ratings_pod,reviews_pod,details_vCPU,productpage_vCPU,ratings_vCPU,reviews_vCPU,details_cpu,productpage_cpu,ratings_cpu,reviews_cpu,details_mem_,productpage_mem_,ratings_mem_,reviews_mem_,details_mem,productpage_mem,ratings_mem,reviews_mem,details_res,productpage_res,ratings_res,reviews_res,details_req,productpage_req,ratings_req,reviews_req
6.0,5.0,5.0,3.0,0.6468743666666665,2.167278533333332,0.5579445855533331,0.32693256666666837,0.30803541269841267,0.8335686666666662,0.2688883015873015,0.1556821746031754,354783232.0,662835200.0,519495680.0,185311232.0,0.2937045627170139,0.5487230088975694,0.43006049262152773,0.1534084743923611,2.2771105563649523,4.647253248529612,0.014792345008634604,0.019455895756194823,307.3131660629227,161.2,309.4645216203549,311.66666666666663
6.0,5.0,5.0,4.0,0.7593469666666679,2.5901876333333265,0.6038394333333343,0.3594759666666679,0.36159379365079425,0.9962260128205102,0.28754258730158777,0.17117903174603233,419708928.0,678916096.0,541908992.0,187113472.0,0.34745279947916663,0.5620354546440972,0.4486151801215278,0.1549004448784722,1.5337986439850189,4.0228032055630925,0.012747025888019277,0.022057874396135223,367.75682383939835,197.26666666666665,370.0444444444444,369.4888888888889
7.0,5.0,5.0,4.0,0.8994041999999999,2.6755983000000043,0.7237616333333363,0.49967218367944444,0.42828771428571416,1.029076269230771,0.34464839682539816,0.24975257142857143,423620608.0,693706752.0,540454912.0,231260160.0,0.3506910536024306,0.57427978515625,0.4474114312065972,0.19144694010416669,1.8653751688566866,4.191517664427975,0.01190389027237635,0.014928189556086423,361.88888888888886,192.2888888888889,361.1346090767988,360.21918074074074
7.0,7.0,7.0,4.0,0.9423868811483355,3.037177966666668,0.7168918333333336,0.49407809999999946,0.46182919047619153,1.1681453717948722,0.3413770634920636,0.23527528571428546,489963520.0,708313088.0,556363776.0,235724800.0,0.4056125217013889,0.5863715277777778,0.46058146158854163,0.19514295789930558,1.0852885202567701,3.627972224421136,0.012949224159312475,0.01697891365393858,422.66615111111105,226.46666666666664,421.23321430152447,420.9356722027152
8.0,7.0,7.0,4.0,1.0432637000000002,3.06854303333334,0.871919777338333,0.5049467666666666,0.4967922380952381,1.1802088589743616,0.4267683650793649,0.2404508412698412,487112704.0,855019520.0,728612864.0,235728896.0,0.40325249565972227,0.7078213161892362,0.603176540798611,0.19514634874131945,0.9580820848938829,3.3655200938798044,0.01742647477600286,0.024313525254808684,425.8343444444444,226.6121222222222,414.5628206075219,425.8886956075219
8.0,7.0,7.0,5.0,0.8541761377044682,3.4515668422456205,1.0117680357380983,0.5979070209361257,0.4162630731716593,1.3275257085560082,0.48179430273242774,0.2847176290172027,545185792.0,859734016.0,748204032.0,236777472.0,0.4513278537326389,0.7117241753472222,0.6193949381510416,0.196014404296875,0.05851099780916502,3.3712216940621795,0.013438121196040466,0.01908545514202695,474.722827421631,236.38618666666665,475.2030185399195,475.9555555555555
8.0,7.0,7.0,5.0,0.7970627999999975,3.769271066666671,0.9169458333333369,0.6853894222200001,0.3795537142857131,1.4497196410256425,0.4366408730158747,0.3474030317460318,540291072.0,862863360.0,752291840.0,281178112.0,0.44727579752604163,0.7143147786458333,0.6227789984809029,0.23277113172743052,0.009697671393808545,3.233090676943077,0.012905358807082967,0.017201502613971992,478.3575097599099,240.97777777777776,474.56577151310086,475.94783262421197
8.0,8.0,7.0,5.0,0.8316017666666646,3.463988633333332,0.9913557333333323,0.5539287333333335,0.39600084126984025,1.33230332051282,0.4720741587301582,0.26377558730158734,539631616.0,870518784.0,754434048.0,286461952.0,0.4467298719618056,0.7206522623697917,0.6245524088541667,0.23714531792534724,0.013009831539787109,3.158818416858478,0.013954480434195027,0.017955684191410068,489.40004950228814,247.79999999999998,489.7644320749357,489.59999999999997
8.0,8.0,8.0,5.0,0.7973968333333332,3.7536349000000104,0.9440236000000006,0.6374183666666651,0.37971277777777773,1.4437057307692345,0.44953504761904794,0.3035325555555548,539668480.0,944607232.0,746213376.0,286015488.0,0.4467603895399306,0.781985812717014,0.6177469889322916,0.23677571614583331,0.01410070307852539,2.994051815371025,0.014830417025116047,0.019167142896456497,503.53123069532745,251.86666666666665,502.85226810238225,504.3634366749257
8.0,8.0,8.0,5.0,0.9942826000000011,3.598772899999991,0.9010066999999999,0.6431396999999998,0.4734679047619053,1.3841434230769196,0.4290508095238095,0.3062569999999999,539017216.0,963112960.0,849788928.0,288182272.0,0.4462212456597222,0.797305636935764,0.7034912109375,0.23856947157118055,0.02208287858236845,3.042437847400023,0.016220545011402823,0.021030137314168057,506.472946145428,253.49513861107405,502.1460760560826,506.6315102771825
8.0,8.0,8.0,5.0,1.0868126666666675,4.216284366666671,0.8820205,0.5800624666666656,0.5175298412698416,1.6216478333333353,0.4200097619047619,0.2762202222222217,537903104.0,993902592.0,864866304.0,286216192.0,0.4452989366319444,0.8227945963541666,0.715972900390625,0.23694186740451387,0.02691605665045681,2.9094263749154234,0.01399549649632542,0.01867955911588653,521.7112775819837,258.4446583211443,519.6689946713681,520.4024845992063
8.0,8.0,8.0,5.0,0.9719990666666638,3.6044879666666736,1.0003360333333338,0.5761201666666677,0.4628566984126971,1.3863415256410283,0.4763504920634923,0.27434293650793695,531902464.0,1014611968.0,862650368.0,282427392.0,0.4403313530815972,0.8399386935763888,0.714138454861111,0.23380533854166669,0.3770401541994987,2.9783035192693235,0.013733418559305181,0.01856508053342568,500.81566453673634,252.77384208682457,511.843082326066,509.7962381192655
8.0,8.0,8.0,5.0,1.111364699999999,3.6972508999999985,0.8903669333333335,0.5486102999999993,0.5292212857142853,1.4220195769230763,0.423984253968254,0.26124299999999967,530739200.0,1026265088.0,855072768.0,277032960.0,0.4393683539496528,0.8495856391059028,0.7078653971354166,0.229339599609375,0.8440170265583855,3.193288831618993,0.012475313149138103,0.017074089994512518,482.00563531293164,240.79957928730676,484.8665457514237,484.35513336147955
8.0,8.0,8.0,5.0,1.0681068999999985,3.203842699999999,0.9604457666666664,0.7477254999999998,0.5086223333333326,1.232247192307692,0.45735512698412684,0.35605976190476174,531824640.0,1039294464.0,829927424.0,275120128.0,0.4402669270833333,0.8603719075520835,0.6870490180121528,0.2277560763888889,1.034778710877409,3.0969990599628026,0.012127977212200653,0.01614726929452933,484.3743264209229,243.39464332007495,483.55624118501595,485.3723307335066
8.0,8.0,8.0,5.0,1.0712111333333356,3.432195799999998,1.0055663333333356,0.5871284666666663,0.5101005396825407,1.3200753076923069,0.47884111111111216,0.27958498412698396,533762048.0,1060077568.0,826839040.0,275169280.0,0.44187079535590273,0.8775770399305556,0.6844923231336806,0.22779676649305552,1.2144541132143178,3.1163533516340425,0.012210730321128549,0.01634580798138873,493.71297687304616,248.17968996152914,498.0020786570956,496.53520205836304
8.0,8.0,8.0,5.0,1.0229576999999985,3.4922386666666685,0.9715001333333321,0.6408421999999978,0.48712271428571363,1.3431687179487188,0.46261911111111054,0.3051629523809513,536510464.0,1082843136.0,825892864.0,274677760.0,0.44414605034722227,0.89642333984375,0.6837090386284723,0.2273898654513889,1.4539113855157548,3.0918861233077206,0.012196683924242379,0.016920029306713113,487.62289402381975,243.84444444444443,487.1757867993985,486.7555555555555
8.0,8.0,8.0,5.0,1.0697741666666662,3.819372666666676,0.8926526666666674,0.620348866666669,0.5094162698412696,1.4689894871794906,0.4250726984126988,0.2954042222222234,538419200.0,1097674752.0,836034560.0,274866176.0,0.4457261827256944,0.9087015787760415,0.6921047634548612,0.2275458441840278,1.392073119232649,2.9694645454545454,0.011728389704004307,0.01614628349985987,488.79794976631183,245.15555555555554,487.88693198231226,487.46666666666664
8.0,8.0,8.0,5.0,1.135086166666667,3.66554746666667,0.9377271666666659,0.6221783333333325,0.5405172222222223,1.4098259487179503,0.44653674603174554,0.2962753968253964,537972736.0,1107542016.0,835395584.0,276062208.0,0.4453565809461805,0.9168701171875,0.6915757921006944,0.22853597005208334,1.2494417408869711,2.743285544373285,0.012338145823649525,0.01672194582642351,484.8444444444444,243.06666666666663,481.8490966664991,482.75555555555553
8.0,8.0,8.0,5.0,1.088374466666669,3.300365566666673,0.9899748666666652,0.5563142333333336,0.5182735555555568,1.2693713717948745,0.4714166031746025,0.26491153968253983,537759744.0,1114783744.0,822259712.0,276074496.0,0.4451802571614583,0.9228651258680557,0.6807013617621528,0.22854614257812503,1.0702826159305037,2.4767658094627985,0.012217104043026717,0.0162287747075246,484.09023314616445,242.33333333333331,481.8644860228434,481.420041578399
8.0,8.0,8.0,5.0,1.0475838999999982,3.490610966666657,0.7839589999999987,0.6389411000000025,0.4988494761904754,1.3425426794871755,0.3733138095238089,0.3042576666666678,538701824.0,1119793152.0,827486208.0,276733952.0,0.4459601508246528,0.9270121256510416,0.685028076171875,0.2290920681423611,0.8738250389515168,2.189886112119013,0.011500889826621407,0.01561941209095957,483.8222222222222,244.17777777777775,482.6888888888888,482.2222222222222
8.0,8.0,8.0,5.0,1.0474708000000001,3.134346733333334,0.7819082333333365,0.5803677000000012,0.49879561904761915,1.2055179743589746,0.37233725396825545,0.276365571428572,538636288.0,1133330432.0,833654784.0,276889600.0,0.4459058973524305,0.9382188585069444,0.6901346842447915,0.2292209201388889,0.756665140135556,1.8684862381126555,0.01042635964109136,0.013979487116916526,484.66666666666663,239.77777777777777,482.8866815795841,483.48668157958406
8.0,8.0,8.0,5.0,0.9993923999999964,3.1843259999999964,0.9607909999999988,0.5569354999999993,0.47590114285714114,1.2247407692307677,0.4575195238095233,0.26520738095238056,539246592.0,1145257984.0,842461184.0,278024192.0,0.4464111328125,0.948092990451389,0.6974249945746529,0.2301601833767361,0.7075745654162854,1.7396867021765083,0.011415453552906891,0.015735592602714787,485.3555555555555,244.9333333333333,486.6888888888888,485.7333333333333
8.0,8.0,8.0,5.0,1.2031699333333337,3.663587633333339,0.8225127000000014,0.5957884333333301,0.5729380634920637,1.4090721666666686,0.39167271428571493,0.28370877777777626,539406336.0,1152577536.0,836050944.0,278048768.0,0.44654337565104163,0.9541524251302084,0.6921183268229167,0.23018052842881945,0.7327006256929092,1.6671593153086648,0.011743167987332395,0.01601748399262302,480.6916309196409,241.68888888888887,481.8270990688659,480.4466114543362
8.0,8.0,8.0,5.0,1.137160266666664,3.6909136333333437,0.911565666666666,0.5393829000000001,0.5415048888888876,1.4195821666666704,0.4340788888888886,0.25684900000000005,540119040.0,1169506304.0,840007680.0,284561408.0,0.44713338216145837,0.968166775173611,0.6953938802083334,0.23557196723090282,0.6763245421323159,1.5493041126339677,0.012044598058963548,0.01572797341985221,484.7376871737224,243.0252209406553,485.31330873964765,484.51630005017944
8.0,8.0,8.0,5.0,1.0533855999999966,3.233984833333333,0.9798609000000013,0.6104415000000009,0.5016121904761889,1.2438403205128203,0.46660042857142914,0.2906864285714289,541155328.0,1192292352.0,829460480.0,285237248.0,0.44799126519097227,0.987030029296875,0.6866624620225695,0.23613145616319448,0.9732052222398218,1.730860942180267,0.011701094001346593,0.015749228130360147,482.7986617878711,242.2888888888889,491.6902519124306,492.17777777777775
8.0,8.0,8.0,5.0,1.1913291333333311,3.2336720333333355,0.9259474666666667,0.6380274333333309,0.5672995873015861,1.2437200128205135,0.4409273650793651,0.30382258730158607,550486016.0,1227456512.0,840830976.0,285655040.0,0.4557156032986111,1.0161404079861112,0.696075439453125,0.2364773220486111,1.6778106782889364,2.2553658837506854,0.01084333667791664,0.0149130780683126,486.13534531931754,242.88888888888886,486.7843149456964,487.5843149456964
8.0,8.0,8.0,5.0,0.9184367666666655,3.4240661333333304,0.943622733333332,0.7038313333333357,0.4373508412698407,1.3169485128205114,0.44934415873015804,0.33515777777777894,561262592.0,1261932544.0,834691072.0,285880320.0,0.4646369086371528,1.044681125217014,0.6909925672743055,0.236663818359375,2.1649136200884236,2.6501872108088103,0.011277583340115282,0.015805369312948993,480.3118576561004,239.99999999999997,480.8632895780733,481.5555555555555
8.0,8.0,8.0,5.0,0.989769666666667,3.5769099999999927,0.9882131999999975,0.5492166666666662,0.47131888888888906,1.3757346153846122,0.470577714285713,0.26153174603174584,571621376.0,1292570624.0,834383872.0,286801920.0,0.47321234809027785,1.0700446234809027,0.6907382541232638,0.2374267578125,2.3441614564178006,2.856810534016094,0.012884517058241094,0.01964330498507193,481.4444444444444,243.04444444444442,491.3555555555555,491.04444444444437
8.0,8.0,8.0,5.0,1.1390688333333325,3.402527233333335,0.9777579666666667,0.6953471666666682,0.5424137301587297,1.3086643205128212,0.4655990317460318,0.3311176984126991,580268032.0,1301278720.0,832385024.0,283246592.0,0.4803704155815973,1.0772535536024308,0.689083523220486,0.23448350694444442,2.5861595501496204,3.0632162239195155,0.013443428550006681,0.01806746259295749,493.08502745413244,247.7544286920581,496.0687734737871,496.0433215313887
8.0,8.0,8.0,5.0,0.9539529666666633,3.1135975333333272,0.9089320333333375,0.6328749999999966,0.4542633174603159,1.1975375128205104,0.43282477777777983,0.301369047619046,577130496.0,1314398208.0,840142848.0,280002560.0,0.47777303059895837,1.0881144205729167,0.6955057779947916,0.23179796006944448,2.6823354780256237,3.1165526098026737,0.011941438294010903,0.016491850300491818,478.5498193924039,243.9333333333333,487.0222222222222,486.71111111111105
8.0,8.0,8.0,5.0,1.027389866666663,3.6273104,0.9154398333333366,0.6143204666666682,0.4892332698412681,1.3951193846153847,0.43592373015873165,0.29253355555555627,581115904.0,1313394688.0,840859648.0,286461952.0,0.4810723198784722,1.0872836642795138,0.6960991753472223,0.2371453179253472,2.6552502313706023,3.103549441396633,0.013050812924972212,0.01771630995584242,483.94131675554524,245.38745255182843,489.93142200671514,490.40640536238175
8.0,8.0,8.0,5.0,0.9330929666666681,3.0876108000000064,0.9949572666666636,0.5474036333333364,0.4443299841269849,1.187542615384618,0.4737891746031731,0.2606683968253982,579350528.0,1329684480.0,854843392.0,293003264.0,0.4796108669704861,1.10076904296875,0.7076755099826388,0.2425604926215278,2.6842838979202615,3.1199291194956698,0.011737562837726784,0.01623599971958242,482.8253172433717,244.2920742864339,486.9502361681739,487.8220878414809
8.0,8.0,8.0,5.0,0.9851815000000025,3.000965233333329,0.8967329999999984,0.611523166666666,0.4691340476190488,1.1542173974358958,0.42701571428571355,0.2912015079365076,575680512.0,1349185536.0,840654848.0,293691392.0,0.4765726725260417,1.116912841796875,0.6959296332465279,0.24313015407986113,2.7135518285019056,3.1598898660556904,0.012612801467216838,0.017739263118821298,469.08672918299936,242.59836603485692,483.4856624373189,484.01736180550927
8.0,8.0,8.0,5.0,1.0987300603273011,3.4977849881678544,0.9204595207145942,0.5624643202346444,0.5232047906320482,1.345301918526098,0.43831405748314,0.2678401524926878,582762496.0,1358651392.0,847228928.0,294768640.0,0.4824354383680555,1.1247490776909723,0.7013719346788195,0.2440219455295139,2.65846839718476,3.110614869712598,0.01229638243622787,0.017013667449080058,484.353063033884,244.75372308512763,488.7768506469325,488.92712643676384
8.0,8.0,8.0,5.0,0.981751166666669,3.615290433333327,1.0586734333333292,0.5394195000000015,0.46750055555555664,1.3904963205128182,0.5041302063492044,0.2568664285714293,579735552.0,1363759104.0,839036928.0,291659776.0,0.47992960611979163,1.1289774576822915,0.6945902506510416,0.24144829644097224,2.7011620626781077,3.1344777812031186,0.011658736313868599,0.015982113435958633,475.64238363624673,243.40069168023652,488.8477454052492,487.048423258413
8.0,8.0,8.0,5.0,1.1333523999999973,3.202878300000009,1.038377266666662,0.4981562333333348,0.5396916190476178,1.2318762692307725,0.4944653650793628,0.23721725396825466,567365632.0,1376649216.0,851595264.0,293564416.0,0.4696892632378472,1.1396484375,0.704986572265625,0.24302503797743055,2.859710838867916,3.075592894092023,0.012991659126448245,0.016740808032119754,439.9299567381831,245.28888888888886,492.9807658843007,492.2488319949427
8.0,8.0,8.0,5.0,1.2740951333333366,3.1912525333333215,0.9854544000000014,0.6246713,0.6067119682539699,1.2274048205128159,0.4692640000000007,0.29746252380952376,574967808.0,1386848256.0,846163968.0,290840576.0,0.475982666015625,1.1480916341145835,0.7004903157552085,0.24077012803819442,2.875589551406509,3.043886106038915,0.01200284689679898,0.016535912985049372,445.66956085846084,248.22418902952305,496.18296153647526,495.9418477858637
8.0,8.0,8.0,5.0,1.122346233333329,3.3754396000000115,0.97222763333333,0.6266686333333336,0.534450587301585,1.2982460000000045,0.46296553968253806,0.298413634920635,573149184.0,1390850048.0,845684736.0,286916608.0,0.4744771321614583,1.151404486762153,0.7000935872395834,0.2375217013888889,2.9053307818480043,3.0629049252109826,0.014034719841198227,0.017760519223859114,426.68488229357007,247.3944567371922,494.7333333333333,494.5500399447863
8.0,8.0,8.0,5.0,1.0970897666666721,2.8020418000000005,1.0339282333333328,0.6222270666666645,0.522423698412701,1.077708384615385,0.49234677777777763,0.29629860317460216,574013440.0,1384579072.0,849952768.0,287133696.0,0.47519259982638895,1.1462131076388888,0.7036268446180556,0.237701416015625,2.7270919067215362,2.789578692627293,0.01109709546488125,0.015472422258592423,463.75213857533646,244.97396972120995,485.7347091969519,484.5962650233559
8.0,8.0,8.0,5.0,1.0659126333333309,3.424540166666666,0.8432038333333319,0.5454490333333354,0.5075774444444433,1.3171308333333331,0.40152563492063426,0.2597376349206359,570351616.0,1391136768.0,836296704.0,288440320.0,0.47216118706597227,1.151641845703125,0.69232177734375,0.23878309461805555,2.1326619165068057,2.226548119065011,0.011995008296460195,0.016140307862475757,484.99999999999994,242.6222222222222,482.1555555555555,483.46666666666664
8.0,8.0,8.0,5.0,1.0159116000000001,3.3861005000000115,0.9590184666666659,0.5568946666666685,0.4837674285714287,1.3023463461538505,0.45667546031745987,0.26518793650793737,565235712.0,1398308864.0,835256320.0,289619968.0,0.46792602539062494,1.1575792100694444,0.6914605034722222,0.23975965711805558,2.007480888241718,2.1489791389774364,0.011581567103757339,0.015709189255850162,488.6878123935232,244.37670227002255,486.26853360857126,487.75769902837976
8.0,8.0,8.0,5.0,1.0100454000000012,3.384736733333343,0.9587157333333323,0.6013684666666677,0.4809740000000006,1.301821820512824,0.4565313015873011,0.28636593650793696,566030336.0,1402200064.0,850415616.0,287293440.0,0.4685838487413194,1.1608005099826388,0.704010009765625,0.23783365885416666,1.946562528799189,2.1000949240649467,0.010645305120844535,0.01491169867545417,481.9978392044164,240.753396735105,480.9311270116389,481.7511765874791
8.0,8.0,8.0,5.0,1.0944912666666653,3.641827633333336,0.9694741666666697,0.6606470000000011,0.5211863174603167,1.400702935897437,0.4616543650793664,0.31459380952381005,566104064.0,1409183744.0,854618112.0,287555584.0,0.46864488389756936,1.1665818956163196,0.707489013671875,0.23805067274305555,1.998936659161672,2.1787042442776388,0.012065689798175246,0.01662989671707862,478.7024790369202,239.5111111111111,482.9555555555555,482.66666666666663
8.0,8.0,8.0,5.0,1.0763085666666674,3.9311553666666534,0.8496294333333311,0.595703933333336,0.5125278888888891,1.5119828333333283,0.4045854444444433,0.28366853968254097,570667008.0,1418866688.0,857083904.0,290402304.0,0.47242228190104163,1.174597846137153,0.709530300564236,0.24040730794270831,2.272544741382759,2.4206433670789433,0.011445817473264437,0.01575501774178877,489.28584061528124,243.7774622222222,489.8444444444444,489.7774622222222
8.0,7.0,8.0,5.0,1.0252587666666688,2.8309623333333205,0.8743428333333307,0.4936540000000036,0.4882184603174614,1.0888316666666618,0.4163537301587289,0.23507333333333508,576311296.0,1273901056.0,869003264.0,294400000.0,0.4770948621961806,1.0545891655815973,0.7193976508246528,0.2437167697482639,2.1909406631411787,2.3848375761432856,0.011415738553779024,0.015490936100192048,488.8000208607956,244.66666666666666,488.42222222222216,487.79999999999995
8.0,7.0,8.0,5.0,0.9226440333333319,3.7439664333333287,0.959987833333333,0.5697731333333347,0.43935430158730093,1.439987089743588,0.4571370634920634,0.27132053968254033,577138688.0,1278083072.0,844308480.0,294199296.0,0.47777981228298616,1.058051215277778,0.6989542643229167,0.24355061848958337,2.1562784763987595,2.380027414785708,0.012219211866407556,0.015806797486796618,487.51111111111106,243.48888888888885,487.95755124415695,487.4444444444444
8.0,7.0,8.0,5.0,0.9919525333333354,3.0823186333333448,1.0397818666666732,0.5746584999999982,0.4723583492063501,1.185507166666671,0.49513422222222536,0.2736469047619039,577327104.0,1285181440.0,844795904.0,293777408.0,0.477935791015625,1.063927544487847,0.6993577745225694,0.2432013617621528,2.2952351920432306,2.537592673235963,0.012262122488008932,0.016130261841985637,485.8859057160597,243.39497323444846,487.9777551830123,487.41720780121943
8.0,7.0,8.0,5.0,0.9992653000000057,3.288301933333339,0.9602445333333283,0.6279595333333342,0.4758406190476217,1.2647315128205152,0.4572593015872992,0.29902834920634963,578093056.0,1289261056.0,861302784.0,290107392.0,0.4785698784722222,1.0673048231336806,0.7130228678385417,0.24016316731770831,2.148917804709249,2.3922507690915666,0.012098544755678432,0.016601502120069254,491.0249245645485,245.15555555555554,489.67902301760677,489.39781639334547
8.0,7.0,8.0,5.0,1.0708973333333347,3.326103099999997,1.042733633333334,0.6405341000000003,0.5099511111111117,1.2792704230769216,0.4965398253968256,0.30501623809523826,567816192.0,1287741440.0,845021184.0,284704768.0,0.470062255859375,1.066046820746528,0.6995442708333334,0.2356906467013889,2.1877880545415276,2.4571635704576353,0.012220300007703504,0.016896567925692187,490.20342340805576,245.08888888888887,494.06857913939393,494.5311141727034
8.0,7.0,8.0,5.0,0.9562378666666631,3.2930658333333485,0.7596213666666642,0.4645457333333354,0.4553513650793634,1.2665637820512876,0.36172446031745914,0.22121225396825495,568893440.0,1288749056.0,841236480.0,285249536.0,0.47095404730902773,1.0668809678819444,0.6964111328125,0.2361416286892361,2.0761483557266422,2.302147273405797,0.01241921466921468,0.0163065970187206,497.51041304989707,248.37844558169678,487.8866717034798,489.37623234435904
8.0,7.0,8.0,5.0,0.9655310333333279,3.1209283666666883,0.9047348999999997,0.5538771666666681,0.45977668253968,1.2003570641025725,0.4308261428571427,0.2637510317460324,568025088.0,1286205440.0,841818112.0,284921856.0,0.47023518880208326,1.0647752549913196,0.6968926323784722,0.235870361328125,1.6634044175623746,1.9933859625057158,0.011721873069560212,0.015853165599268207,487.0882084101834,243.53333333333333,484.4653077147188,483.59999999999997
8.0,7.0,8.0,5.0,1.120801533333334,3.264598233333338,0.8541915333333312,0.4849213666666647,0.5337150158730162,1.2556147051282065,0.40675787301587196,0.2309149365079356,569651200.0,1296039936.0,838361088.0,284983296.0,0.47158135308159727,1.0729166666666667,0.69403076171875,0.23592122395833331,1.5501381828081648,1.9223826414902736,0.01151200545819355,0.015600059578368419,482.55366394258704,240.99945943818372,482.8625958582363,483.55501993124267
8.0,7.0,8.0,5.0,1.067224166666667,3.2271483000000067,0.8232824000000013,0.5788021000000034,0.5082019841269843,1.241210884615387,0.39203923809523866,0.27562004761904924,568487936.0,1296101376.0,844877824.0,284790784.0,0.4706183539496528,1.072967529296875,0.6994255913628472,0.23576185438368052,1.6956900638103904,2.014538969917958,0.01158494320722233,0.015808297417976194,487.8666666666666,244.28888888888886,482.71090689337063,481.8645037998311
8.0,7.0,8.0,5.0,1.1570324333333324,2.820451533333331,0.9320730333333358,0.5743032999999987,0.5509678253968249,1.0847890512820504,0.4438443015873028,0.2734777619047613,568274944.0,1312210944.0,861777920.0,290422784.0,0.4704420301649306,1.0863037109375,0.7134162055121528,0.24042426215277776,1.0413163888129724,1.4715632884135685,0.010754128153578544,0.014679095242460397,487.82011717737333,244.15345051070668,485.1535305053736,485.2201245842869
8.0,7.0,8.0,5.0,1.1701273999999955,3.387546133333319,0.9426258999999977,0.5564817333333281,0.5572035238095217,1.3029023589743536,0.44886947619047507,0.26499130158729906,567885824.0,1314762752.0,879001600.0,290271232.0,0.47011990017361105,1.088416205512153,0.7276746961805556,0.24029880099826387,0.9119793847944042,1.3075109392377098,0.01118460929496134,0.014789284926013772,483.50987541000075,242.0661522525312,484.952321697072,483.8851337029969
8.0,7.0,8.0,5.0,1.1644564608614463,3.4561676223496156,0.9775156020802749,0.5884975663421758,0.5545030766006886,1.329295239365237,0.46548362003822613,0.280236936353417,581890048.0,1322733568.0,866684928.0,290672640.0,0.4817131890190972,1.0950147840711806,0.7174784342447916,0.240631103515625,0.8966639254385965,1.2780674380572854,0.011394924595646507,0.015533087489241208,486.73487809334733,243.49043463660112,489.0395904571708,487.9549009070604
8.0,7.0,8.0,5.0,1.0394015333333337,3.8056312000000085,0.9010037666666619,0.6055004333333367,0.4949531111111114,1.4637043076923109,0.4290494126984104,0.2883335396825413,582295552.0,1322500096.0,867278848.0,290537472.0,0.48204888237847227,1.0948215060763888,0.7179701063368057,0.24051920572916663,1.0361067791945693,1.387424586439678,0.011327544170772686,0.015058649538264498,484.9767077680025,242.7989260396074,488.73132161559596,488.53226332566504
8.0,7.0,8.0,5.0,0.9805970338276881,3.1811794700883134,0.907354674220966,0.6001122146308933,0.4669509684893755,1.2235305654185824,0.4320736543909362,0.28576772125280636,587558912.0,1324290048.0,852533248.0,287698944.0,0.4864061143663194,1.0963033040364583,0.7057630750868056,0.23816935221354169,1.4342800222386953,1.7807626449035554,0.011524654475529882,0.015428186251955472,479.38019379500395,239.62463823944842,482.6025483746703,482.55798145020293
8.0,7.0,8.0,5.0,1.0878998333333318,3.221968166666651,0.8210695666666634,0.5312587000000026,0.518047539682539,1.2392185256410198,0.3909855079365063,0.2529803333333346,588292096.0,1322901504.0,852758528.0,286982144.0,0.4870130750868055,1.09515380859375,0.7059495713975694,0.2375759548611111,1.7003727740074077,1.9874981798325446,0.011289359009131127,0.015750665390679264,488.11112505740465,244.08888888888887,490.57222995089427,489.90556377799993
8.0,7.0,8.0,5.0,1.0581322333333332,2.9698507000000367,0.9657587666666757,0.6302776333333309,0.503872492063492,1.1422502692307832,0.4598851269841313,0.3001322063492051,580468736.0,1326891008.0,867962880.0,288444416.0,0.4805365668402778,1.0984564887152777,0.718536376953125,0.23878648546006945,1.9067209282611859,2.2047872971001277,0.010939200618406626,0.014999178532311107,487.1582618486747,243.4222222222222,488.08888888888885,488.68888888888887
8.0,7.0,8.0,5.0,1.0041773333333348,3.6593575666666727,0.9215203666666695,0.6120160333333293,0.4781796825396832,1.4074452179487202,0.4388192222222236,0.2914362063492044,588017664.0,1333903360.0,845406208.0,288538624.0,0.486785888671875,1.1042616102430556,0.6998630099826388,0.2388644748263889,2.247303766235138,2.5300034487816174,0.010968127384014857,0.01525421171777314,497.5960828739135,248.93490081040636,503.08670528223433,503.08829251327177
8.0,7.0,8.0,5.0,1.06248463333334,3.8210837000000164,0.9753542000000056,0.5715212333333284,0.5059450634920666,1.4696475769230828,0.46445438095238367,0.2721529682539659,594915328.0,1335615488.0,858955776.0,287580160.0,0.4924960666232639,1.1056789822048612,0.7110799153645833,0.2380710177951389,2.6844171524891864,2.9427939169530015,0.011747042677927534,0.01566819628888488,477.9586679420884,243.87272008850954,486.93681007748796,487.38381144302195
8.0,7.0,8.0,5.0,1.0122504666666732,3.3823931999999672,0.9494454000000019,0.5928359666666704,0.4820240317460349,1.3009204615384489,0.452116857142858,0.282302841269843,596623360.0,1337720832.0,845545472.0,288399360.0,0.4939100477430555,1.107421875,0.6999782986111112,0.23874918619791666,2.649743119266055,2.964057638724569,0.012505298369444175,0.015706959236136717,475.8867527350028,241.50891422053343,486.3361169081808,485.3311319986075
8.0,7.0,8.0,5.0,1.0728130666666704,3.2598161666666705,0.9793532333333324,0.5339113666666662,0.5108633650793669,1.2537754487179502,0.46635868253968193,0.25424350793650774,599142400.0,1333051392.0,854704128.0,290205696.0,0.4959954155815972,1.1035563151041665,0.7075602213541666,0.24024454752604169,2.793610097162813,3.088188995103131,0.01270380178052325,0.017013524813670095,470.094809812148,244.9567901783289,490.1777777777777,489.6901294378515
