adservice_pod,cartservice_pod,checkoutservice_pod,currencyservice_pod,emailservice_pod,paymentservice_pod,productcatalogservice_pod,recommendationservice_pod,shippingservice_pod,adservice_vCPU,cartservice_vCPU,checkoutservice_vCPU,currencyservice_vCPU,emailservice_vCPU,paymentservice_vCPU,productcatalogservice_vCPU,recommendationservice_vCPU,shippingservice_vCPU,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,shippingservice_cpu,adservice_mem_,cartservice_mem_,checkoutservice_mem_,currencyservice_mem_,emailservice_mem_,paymentservice_mem_,productcatalogservice_mem_,recommendationservice_mem_,shippingservice_mem_,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,shippingservice_mem,adservice_res,cartservice_res,checkoutservice_res,currencyservice_res,emailservice_res,paymentservice_res,productcatalogservice_res,recommendationservice_res,shippingservice_res,adservice_req,cartservice_req,checkoutservice_req,currencyservice_req,emailservice_req,paymentservice_req,productcatalogservice_req,recommendationservice_req,shippingservice_req
2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,0.1951169999999995,0.1868975999999975,0.16402236666666759,0.257375833333333,0.021482266666666777,0.01582893333333312,0.4423672000000034,0.16867839999999934,0.041368533333332874,0.08483347826086936,0.08125982608695544,0.07455562121212161,0.11698901515151501,0.009764666666666718,0.0071949696969696,0.20107600000000156,0.0766719999999997,0.018803878787878578,359018496.0,72728576.0,111333376.0,198557696.0,77094912.0,71290880.0,193888256.0,155262976.0,49487872.0,0.25860024074773413,0.06020779079861111,0.0921664767795139,0.1643744574652778,0.06382242838541667,0.05901760525173611,0.16050889756944445,0.10045475746268656,0.04096815321180555,0.010929245283018868,0.008691338742393395,0.1656948051948052,0.0004820882202957741,0.0029278481012658137,0.0010727848101265822,0.00026258517887563964,0.008606315789473762,0.0004366057838660556,65.44517930825018,110.06781044662236,3.3333733360001774,346.7147054248061,3.3777777777777773,3.355555555555555,622.2727381825454,80.08980006074478,28.844685942025762
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.17230806666666798,0.12008983333333466,0.0761211666666668,0.22946583333333403,0.01736943333333348,0.01935550000000011,0.35094519999999907,0.17934823333333344,0.037804799999999736,0.07491655072463826,0.052212971014493334,0.03460053030303036,0.10430265151515183,0.007895196969697035,0.008797954545454595,0.15952054545454503,0.0815219242424243,0.01718399999999988,611295232.0,75546624.0,56426496.0,201285632.0,77430784.0,71700480.0,148324352.0,153100288.0,49336320.0,0.440314624244713,0.06254069010416667,0.046712239583333336,0.1666327582465278,0.06410047743055555,0.059356689453125,0.12278917100694445,0.09905550373134328,0.040842692057291664,0.002495416397675916,0.03608490792634119,0.33139285714285716,0.0005980923192394346,0.003054455445544555,0.0011883838383838347,0.0005279505076142127,0.012674097374179431,0.00034153627311521906,66.53333333333333,113.02222222222221,4.333333333333333,355.37777777777774,4.3999999999999995,4.288888888888889,633.3333333333333,81.35555555555554,31.53333333333333
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.12871433333333138,0.18015499999999823,0.1173908666666667,0.17560856666666685,0.017634766666666715,0.013747399999999979,0.41271146666666514,0.21209163333333408,0.033424999999999726,0.05596275362318757,0.07832826086956446,0.053359484848484864,0.07982207575757583,0.008015803030303052,0.006248818181818172,0.18759612121212055,0.09640528787878822,0.015193181818181693,350695424.0,73580544.0,58822656.0,201478144.0,77803520.0,69459968.0,148418560.0,153300992.0,48660480.0,0.25260515011329304,0.0609130859375,0.048695882161458336,0.16679212782118055,0.06440904405381945,0.057501898871527776,0.1228671603732639,0.09918535871777476,0.040283203125,0.003410856519367145,0.014581344628694924,0.2044247311827957,0.0004227818160839976,0.0019236842105262778,0.0010575268817204534,0.0004119132539328719,0.00803206030150756,0.00042322147651006,76.53333333333332,122.22222222222221,4.155555555555555,382.2666666666666,4.133333333333333,4.199999999999999,691.3333333333333,88.66666666666666,33.42222222222222
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.09668130000000019,0.16207173333333078,0.12307229999999929,0.1478539666666677,0.018204366666666753,0.01422733333333331,0.42876829999999777,0.1738844333333323,0.03607253333333347,0.04203534782608705,0.07046597101449165,0.05594195454545422,0.06720634848484895,0.00827471212121216,0.006466969696969686,0.19489468181818081,0.07903837878787831,0.016396606060606122,80347136.0,72450048.0,58933248.0,197304320.0,77885440.0,69664768.0,148185088.0,153153536.0,49033216.0,0.057873867069486405,0.059977213541666664,0.048787434895833336,0.1633368598090278,0.06447686089409722,0.057671440972222224,0.12267388237847224,0.09908995505427409,0.04059176974826389,0.008386519607843135,0.012477599243856228,0.256180412371134,0.0004520032802249276,0.002877941176470545,0.001152061855670103,0.00034109815869651667,0.006133540372670867,0.0002452646239554272,34.977777777777774,119.68888888888887,4.311111111111111,379.62222222222215,4.288888888888888,4.222222222222221,672.6666666666666,85.97777777777777,32.888888888888886
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.06715799999999963,0.1543215666666659,0.1387697666666668,0.15939690000000156,0.020655499999999924,0.014426299999999987,0.442135966666668,0.1667268333333316,0.018717799999999823,0.029199130434782453,0.06709633333333301,0.06307716666666673,0.07245313636363707,0.009388863636363601,0.006557409090909084,0.2009708939393945,0.07578492424242345,0.008508090909090828,178425856.0,72105984.0,56819712.0,198377472.0,75751424.0,69812224.0,144441344.0,153657344.0,49201152.0,0.12851975547583083,0.0596923828125,0.047037760416666664,0.16422526041666669,0.0627102322048611,0.057793511284722224,0.11957465277777778,0.09941591757123473,0.040730794270833336,0.0,0.027283925653594884,0.19654605263157895,0.0005242232949622433,0.0031467532467532844,0.0010480000000000049,0.0003494378354852762,0.009578380681818254,0.0002392488954344622,0.0,109.64444444444443,3.311111111111111,364.1333333333333,3.333333333333333,3.333333333333333,613.0444444444444,78.26666666666665,29.422222222222217
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.21268193333333488,0.1591366999999991,0.11423926666666565,0.22154433333333448,0.012363099999999842,0.01290389999999988,0.3226967666666667,0.17498293333333237,0.04147579999999967,0.09247040579710215,0.06918986956521701,0.05192693939393893,0.1007019696969702,0.005619590909090837,0.005865409090909036,0.14668034848484846,0.07953769696969652,0.01885263636363621,331857920.0,73711616.0,55398400.0,201670656.0,75747328.0,69009408.0,145084416.0,151375872.0,46645248.0,0.23903653700906344,0.06102159288194445,0.045861138237847224,0.16695149739583334,0.06270684136284722,0.05712890625,0.12010701497395834,0.09793981088873813,0.038614908854166664,0.009355308560053089,0.02941293877551028,0.17177702702702707,0.0005562624750498966,0.0019217948717948903,0.0010604938271604894,0.0002840647784632653,0.007518777412280701,0.0004847893915756602,65.06666666666666,111.57777777777777,3.4666666666666663,357.04444444444437,3.5999999999999996,3.5555555555555554,639.5111111111111,81.37777777777777,29.444444444444443
2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.11035540000000026,0.12906283333333401,0.11386619999999918,0.14800143333333154,0.019963333333333347,0.011735366666666636,0.37477533333333024,0.20018303333333354,0.03767149999999996,0.04798060869565229,0.05611427536231914,0.05175736363636326,0.06727337878787797,0.009074242424242429,0.005334257575757562,0.17035242424242283,0.09099228787878796,0.01712340909090907,369389568.0,73777152.0,55431168.0,203448320.0,74285056.0,69033984.0,144756736.0,153788416.0,46440448.0,0.26607050132175225,0.061075846354166664,0.045888264973958336,0.1684231228298611,0.06149631076388889,0.057149251302083336,0.11983574761284722,0.09950072082767977,0.038445366753472224,0.004545265841223592,0.034848492029297636,0.1912101449275362,0.000616675524847201,0.002357534246575372,0.0010472972972972974,0.0005521799867656796,0.010161785095320649,0.00037821138211382023,59.511111111111106,104.99415620486612,3.2888888888888883,335.3555555555555,3.355555555555555,3.266666666666666,602.4888888888888,77.15555555555555,27.288888888888884
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.005278033333333572,0.16452456666666723,0.10763153333333358,0.17895039999999843,0.025419399999999825,0.013786066666666603,0.43567706666666484,0.1557105999999995,0.023368200000000644,0.0022947971014493796,0.07153242028985532,0.04892342424242435,0.0813410909090902,0.011554272727272647,0.00626639393939391,0.19803503030302946,0.07077754545454523,0.010621909090909385,38072320.0,72769536.0,58245120.0,199380992.0,75702272.0,69144576.0,147660800.0,153100288.0,47788032.0,0.02742340917673716,0.06024169921875,0.0482177734375,0.16505601671006945,0.06266954210069445,0.057240804036458336,0.12223985460069445,0.09905550373134328,0.039560953776041664,0.0,0.023168699036323303,0.25537777777777776,0.000538661863706156,0.0019264044943820304,0.001058426966292143,0.0005476589388921357,0.011687900000000022,0.00026606182795699024,0.0,123.13333333333331,3.9999999999999996,381.5777777777777,4.0,4.022222222222222,704.1111111111111,90.39999999999999,33.15555555555555
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.14339536666666675,0.17745366666666768,0.12094753333333301,0.18669806666666772,0.019681366666666613,0.01573756666666668,0.40667093333333165,0.17282903333333383,0.03747886666666602,0.06234581159420294,0.07715376811594248,0.05497615151515137,0.08486275757575805,0.008946075757575733,0.0071534393939394,0.18485042424242348,0.07855865151515173,0.01703584848484819,243400704.0,72962048.0,58372096.0,198295552.0,75915264.0,69459968.0,146460672.0,152621056.0,47976448.0,0.17532099697885195,0.060401068793402776,0.04832288953993055,0.1641574435763889,0.06284586588541667,0.057501898871527776,0.121246337890625,0.09874544182496608,0.03971693250868055,0.050941228070175475,0.020700412031314452,0.21248192771084334,0.00045483602357161045,0.002132352941176428,0.001072023809523801,0.0003721112905593927,0.006430303915838657,0.000385277382645799,12.02222222222222,105.95555555555555,3.688888888888888,336.75555555555553,3.755555555555555,3.7111111111111104,596.2444444444444,75.99999999999999,30.511111111111106
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.15223563333333393,0.13298843333333252,0.09924669999999954,0.15244253333333213,0.020811233333333234,0.014553133333333315,0.35431723333333404,0.1385466000000008,0.0416024333333335,0.06618940579710171,0.05782105797101414,0.045112136363636146,0.06929206060606005,0.00945965151515147,0.006615060606060598,0.1610532878787882,0.06297572727272763,0.018910196969697046,318947328.0,72364032.0,57876480.0,193683456.0,75964416.0,69079040.0,144560128.0,152895488.0,46256128.0,0.2297370657099698,0.059906005859375,0.04791259765625,0.16033935546875,0.06288655598958333,0.05718655056423611,0.11967298719618055,0.0989229986431479,0.038292778862847224,0.0019270551038843722,0.028484736570247835,0.18033823529411763,0.00043525032722512914,0.0019071428571428573,0.0010340277777777626,0.00024564236737639934,0.008150640569394952,0.00026932234432233633,49.48888888888888,86.00020742123549,3.111214821728856,269.71152002726103,3.133437043951078,3.0667703772844117,486.9558607610877,62.3111111111111,24.222429643457712
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.07729606666666673,0.09433203333333419,0.05088109999999991,0.13239959999999845,0.020856233333333307,0.007306399999999987,0.2449545999999998,0.13388319999999776,0.01975396666666711,0.03360698550724641,0.04101392753623226,0.023127772727272684,0.06018163636363565,0.009480106060606048,0.003321090909090903,0.11134299999999989,0.06085599999999898,0.00897907575757596,324698112.0,72159232.0,56041472.0,202059776.0,75653120.0,69132288.0,143671296.0,152932352.0,46268416.0,0.23387934290030213,0.05973646375868055,0.046393500434027776,0.1672736273871528,0.06262885199652778,0.057230631510416664,0.11893717447916666,0.09894684955902307,0.03830295138888889,0.0010330917874396138,0.039804841498559285,0.21797169811320755,0.00046287003610107573,0.0030482142857142986,0.0011000000000000126,0.0004137883008356545,0.008869688715953299,0.00021282051282051943,46.133333333333326,77.9111111111111,2.5555555555555554,249.77777777777774,2.5555555555555554,2.622222222222222,444.08888888888885,56.8,20.799999999999997
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.015818000000000627,0.09029620000000023,0.10502629999999916,0.10870623333333165,0.01755480000000015,0.01202503333333335,0.23819736666666622,0.13057523333333165,0.028807599999999902,0.006877391304348099,0.03925921739130445,0.047739227272726885,0.04941192424242348,0.007979454545454614,0.0054659242424242496,0.1082715303030301,0.05935237878787802,0.013094363636363592,39047168.0,71421952.0,53477376.0,195837952.0,75653120.0,69267456.0,143003648.0,150675456.0,46923776.0,0.028125590067975832,0.05912611219618055,0.044270833333333336,0.16212293836805555,0.06262885199652778,0.057342529296875,0.11838446723090279,0.0974866434871099,0.03884548611111111,0.03354594594594594,0.04632625075346595,0.2298898305084746,0.0005321826923076913,0.0018666666666666664,0.0017903508771929698,0.0003731048299761741,0.009201261564339772,0.0005760439560439667,2.0666666666666664,72.93333333333332,2.6444444444444444,229.46666666666664,2.644444444444444,2.7777777777777777,406.9555555555555,52.24444444444444,19.42222222222222
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.006763200000000324,0.08857183333333296,0.10570403333333427,0.15209279999999883,0.024971800000000145,0.011812566666666649,0.3153872999999995,0.1292014999999992,0.03729906666666712,0.0029405217391305764,0.03850949275362303,0.0480472878787883,0.06913309090909037,0.011350818181818247,0.005369348484848477,0.14335786363636338,0.05872795454545418,0.016954121212121417,35401728.0,71503872.0,54538240.0,197099520.0,74567680.0,69332992.0,148180992.0,150679552.0,47550464.0,0.0254997875755287,0.059193929036458336,0.04514906141493055,0.16316731770833331,0.061730278862847224,0.057396782769097224,0.12267049153645834,0.09748929358887382,0.03936428493923611,0.0,0.03647026946107778,0.15520689655172412,0.0005549449488120616,0.0019352459016393321,0.0010819672131147542,0.0002522644074887545,0.00832557189542474,0.00019854166666665945,0.0,74.7111111111111,2.644444444444444,228.37777777777777,2.6888888888888887,2.644444444444444,422.51111111111106,54.222222222222214,21.333333333333332
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.005961566666666348,0.12116673333333286,0.09270233333333332,0.1389013666666661,0.021523100000000284,0.014226633333333419,0.261259633333331,0.10410189999999962,0.030579766666666803,0.0025919855072462383,0.0526811884057969,0.04213742424242423,0.0631369848484846,0.009783227272727402,0.006466651515151555,0.11875437878787773,0.04731904545454528,0.013899893939394,35753984.0,71004160.0,54419456.0,196210688.0,74584064.0,69292032.0,146898944.0,150798336.0,47718400.0,0.02575351680513595,0.05878024631076389,0.045050726996527776,0.16243150499131942,0.061743842230902776,0.057362874348958336,0.1216091579861111,0.09756614654002714,0.03950330946180555,0.0,0.03865824142156868,0.1928859649122807,0.00046097214326320797,0.001860344827586232,0.0024096774193548623,0.00016296373925801658,0.006285580065359658,0.00014534090909091487,0.0,74.75555555555555,2.711111111111111,237.79999999999995,2.7777777777777777,2.733333333333333,430.71111111111105,55.288888888888884,20.444444444444443
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.12464350000000006,0.09165713333333467,0.08547999999999926,0.15223210000000148,0.009077666666666553,0.014619999999999796,0.267490433333334,0.10665659999999946,0.034092099999999924,0.05419282608695655,0.03985092753623247,0.038854545454545114,0.06919640909090975,0.0041262121212120705,0.006645454545454453,0.1215865606060609,0.048480272727272476,0.015496409090909056,269291520.0,72347648.0,54571008.0,196034560.0,72568832.0,69316608.0,153698304.0,149786624.0,49278976.0,0.19397009535498488,0.05989244249131945,0.045176188151041664,0.1622856987847222,0.06007554796006945,0.057383219401041664,0.12723795572916669,0.09691157140434192,0.040795220269097224,0.015893000000000008,0.016097715736040547,0.17473387096774196,0.0005051486223020781,0.0019269230769230772,0.0009967741935484047,0.000300459074037896,0.010046905564107395,0.0005477894736842178,28.599999999999998,79.79999999999998,2.844444444444444,239.41466888888885,2.8888888888888884,2.8666666666666663,456.17411666666663,56.04078333333333,22.111111111111107
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.08769343333333286,0.16139269999999897,0.1035321999999989,0.13865506666666647,0.02225826666666677,0.011477533333333649,0.2996632333333347,0.10240876666666736,0.01659306666666585,0.03812757971014472,0.07017073913043434,0.047060090909090406,0.06302503030303021,0.010117393939393985,0.005217060606060749,0.13621056060606124,0.046549439393939705,0.007542303030302661,315465728.0,72982528.0,57491456.0,103931904.0,74764288.0,71135232.0,102506496.0,78716928.0,48947200.0,0.2272292768126888,0.060418023003472224,0.04759385850694445,0.08603922526041667,0.06189303927951389,0.058888753255208336,0.08485921223958334,0.05092965569877883,0.040520562065972224,0.0012141625615763477,0.01939532563025231,0.2069107142857143,0.000567453982733348,0.0019964285714284937,0.0010672727272727073,0.0003762059496567505,0.019051275690999195,0.00021366336633663836,53.79999999999999,86.82222222222221,2.644444444444444,282.46666666666664,2.511111111111111,2.5777777777777775,501.66666666666663,63.62222222222221,22.599999999999998
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.14052223333333322,0.16759050000000192,0.14023806666666588,0.2656836333333331,0.024915566666666677,0.015534966666666605,0.5051015666666653,0.1239123999999985,0.03722680000000006,0.06109662318840575,0.07286543478260954,0.0637445757575754,0.12076528787878776,0.011325257575757579,0.007061348484848456,0.22959162121212057,0.05632381818181749,0.016921272727272757,353021952.0,72994816.0,56401920.0,105590784.0,75321344.0,71245824.0,101875712.0,78761984.0,48865280.0,0.25428094316465255,0.06042819552951389,0.04669189453125,0.08741251627604167,0.062354193793402776,0.058980305989583336,0.08433702256944445,0.050958806818181816,0.04045274522569445,0.007017288306451619,0.01147110476190466,0.20506842105263157,0.0004479606789595868,0.0019950549450549367,0.0011166666666666417,0.0005930503636240072,0.03491177718832889,0.00024026063100137128,41.888888888888886,117.24444444444443,3.8666666666666663,360.7777777777777,3.8666666666666663,3.8666666666666663,663.4888888888888,84.77777777777777,32.355555555555554
1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.005890899999999988,0.1692613999999973,0.11002276666666641,0.07084740000000049,0.020607566666666344,0.01266589999999989,0.34436496666666394,0.13063530000000015,0.046892066666667155,0.0025612608695652125,0.07359191304347709,0.050010348484848366,0.032203363636363856,0.00936707575757561,0.005757227272727222,0.15652953030302907,0.05937968181818188,0.021314575757575976,40775680.0,73650176.0,55693312.0,168067072.0,75522048.0,71626752.0,146444288.0,79388672.0,48697344.0,0.02937063349697885,0.06097073025173611,0.046105278862847224,0.1391330295138889,0.06252034505208333,0.059295654296875,0.12123277452256945,0.051364272388059705,0.040313720703125,0.0,0.014436043956043814,0.26289999999999997,0.0007052041932872749,0.001994444444444424,0.0011689393939393609,0.00045636006375093287,0.027921516192345345,0.0003010094212651408,0.0,122.51111111111109,3.1999999999999997,392.32141333333334,3.0666666666666664,3.177777777777777,702.5685249999999,91.02222222222221,32.02222222222222
1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0049965333333328015,0.14823866666666846,0.15204969999999965,0.23274873333333218,0.018446600000000046,0.018002366666666585,0.36260549999999936,0.16406346666666613,0.05313103333333326,0.002172405797101218,0.06445159420289934,0.06911349999999984,0.10579487878787826,0.008384818181818202,0.008182893939393901,0.1648206818181815,0.07457430303030278,0.02415046969696966,37740544.0,73359360.0,57319424.0,178515968.0,75599872.0,71806976.0,144326656.0,79351808.0,48701440.0,0.02718443164652568,0.06072998046875,0.04745144314236111,0.14778306749131945,0.06258477105034722,0.05944485134548611,0.1194797092013889,0.05134042147218453,0.04031711154513889,0.0,0.010919793080054339,0.25176470588235295,0.0006898409988261646,0.0020696078431372404,0.001196039603960407,0.0003550246423849033,0.0323217533989685,0.0002934052757793817,0.0,131.28888888888886,4.666666666666666,414.28888888888883,4.6,4.688888888888888,738.0888888888888,94.53333333333333,36.133333333333326
1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.005715099999999514,0.20387679999999667,0.17097816666666668,0.24092943333333394,0.02363100000000031,0.009717900000000175,0.4761157000000004,0.14801556666666707,0.04532233333333409,0.0024848260869563105,0.0886420869565203,0.07771734848484849,0.10951337878787905,0.010741363636363778,0.004417227272727352,0.21641622727272747,0.0672798030303032,0.02060106060606095,37785600.0,72110080.0,56356864.0,201441280.0,74244096.0,69578752.0,143720448.0,80707584.0,46473216.0,0.027216885385196374,0.05969577365451389,0.046654595269097224,0.16676161024305555,0.06146240234375,0.05760023328993055,0.11897786458333333,0.052217605156037995,0.038472493489583336,0.0,0.007274454685100135,0.2373333333333333,0.0005824081550262472,0.002384230769230747,0.0011617424242424271,0.00029138975238503624,0.010786529680365298,0.0003947712418300649,0.0,148.2222222222222,5.622222222222222,454.3555555555555,5.799999999999999,5.5777777777777775,834.111111111111,107.15555555555554,41.75555555555555
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.006428866666666977,0.09482569999999745,0.14669170000000045,0.22585276666666754,0.023888366666666626,0.009955266666666773,0.44339619999999713,0.18696996666666643,0.021661966666666407,0.00279515942028999,0.0412285652173902,0.06667804545454566,0.10266034848484887,0.010858348484848466,0.00452512121212126,0.20154372727272596,0.08498634848484837,0.009846348484848366,36634624.0,72155136.0,56332288.0,199278592.0,74084352.0,71049216.0,145068032.0,156049408.0,47685632.0,0.02638783987915408,0.059733072916666664,0.04663425021701389,0.1649712456597222,0.061330159505208336,0.058817545572916664,0.12009345160590278,0.10096357700135686,0.03947618272569445,0.0,0.013361964694344437,0.2469736842105263,0.0004852956219312624,0.0033961904761904624,0.0017132075471698147,0.0004390809136192445,0.008731353622217794,0.0004520515826494717,0.0,132.68888888888887,4.6,426.2222222222222,4.666666666666666,4.622222222222222,722.7106588888888,91.77732555555555,36.133333333333326
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.005431799999999498,0.21621813333333648,0.14517713333333215,0.17954763333333212,0.022177800000000046,0.00826910000000017,0.4177411666666664,0.17750036666666685,0.04636336666666618,0.0023616521739128257,0.09400788405797239,0.06598960606060551,0.08161256060606006,0.010080818181818201,0.003758681818181895,0.18988234848484836,0.08068198484848493,0.02107425757575735,36765696.0,72105984.0,54738944.0,191520768.0,74100736.0,71446528.0,142028800.0,157450240.0,48435200.0,0.02648225075528701,0.0596923828125,0.04531521267361111,0.15854899088541669,0.06134372287326389,0.05914645724826389,0.11757744683159722,0.1018699118046133,0.04009670681423611,0.0,0.015324054692774968,0.2601708333333333,0.00045419933412093114,0.0019749999999999694,0.001680603448275884,0.00039204030527069037,0.007306545705098695,0.0005173349056603783,0.0,133.04444444444442,5.155555555555555,417.5333333333333,5.133333333333333,5.133333333333333,753.3999999999999,96.86666666666666,38.511111111111106
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.21160853333333307,0.22353513333333316,0.1571894000000005,0.32456116666666757,0.014171200000000302,0.015301633333333104,0.4183460000000027,0.2562430000000001,0.027058399999999476,0.09200371014492743,0.09718918840579703,0.0714497272727275,0.14752780303030344,0.006441454545454682,0.006955287878787774,0.19015727272727395,0.11647409090909094,0.012299272727272489,293871616.0,73158656.0,55410688.0,190046208.0,75227136.0,73011200.0,143478784.0,158322688.0,48095232.0,0.2116750849697885,0.06056382921006945,0.04587131076388889,0.15732828776041666,0.062276204427083336,0.06044175889756945,0.1187778049045139,0.10243438348032564,0.039815266927083336,0.020755118326912486,0.02436884825152366,0.26985922330097084,0.0007476132808557872,0.0021400900900900837,0.0012703539823008788,0.0005968905960859069,0.011501267482517626,0.00041350710900473495,72.99999999999999,140.44444444444443,5.022222222222221,445.79999999999995,4.9111111111111105,5.0,793.0444444444444,101.68888888888888,38.75555555555555
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.11314433333333322,0.08330446666666755,0.09721896666666793,0.23002953333333453,0.02243039999999989,0.014034833333333552,0.3853038333333312,0.16551103333333222,0.054359000000000414,0.049193188405797054,0.03621933333333372,0.04419043939393997,0.10455887878787931,0.010195636363636313,0.006379469696969796,0.17513810606060504,0.07523228787878738,0.02470863636363655,345833472.0,71618560.0,55230464.0,185126912.0,75333632.0,73322496.0,145686528.0,155906048.0,48447488.0,0.24910309667673716,0.059288872612847224,0.045722113715277776,0.1532558865017361,0.06236436631944445,0.060699462890625,0.12060546875,0.10087082343962009,0.040106879340277776,0.005177450980392162,0.017152361199744975,0.267864406779661,0.0005036687417083403,0.002117226890756309,0.0010900000000000091,0.0006118259874069841,0.009723414855072441,0.00034359267734553907,58.93333333333332,139.2,5.199999999999999,431.4888888888888,5.199999999999999,5.133333333333333,770.3555555555555,98.33333333333333,38.577777777777776
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.006635133333332988,0.13437413333333173,0.18889336666666545,0.26408243333333203,0.02345200000000034,0.015564399999999997,0.5246961666666694,0.21302370000000032,0.01779996666666648,0.002884840579709995,0.058423536231883365,0.08586062121212067,0.1200374696969691,0.010660000000000154,0.007074727272727271,0.23849825757575882,0.09682895454545469,0.008090893939393854,43667456.0,78123008.0,57200640.0,189444096.0,79708160.0,73740288.0,147750912.0,153194496.0,48275456.0,0.03145357345166163,0.06467352973090278,0.047353108723958336,0.156829833984375,0.06598578559027778,0.061045328776041664,0.122314453125,0.09911645607191316,0.03996446397569445,0.0,0.017081542875358385,0.258705,0.0004195400578668998,0.0020601010101009808,0.0010777777777778036,0.00046862805909552243,0.010198844957796556,0.00032392344497607893,0.0,138.9333333333333,4.555555555555555,446.04444444444437,4.466666666666666,4.533333333333333,788.2444444444444,100.24444444444444,37.55555555555555
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0057238666666667845,0.1868283333333314,0.16651129999999814,0.25640166666666603,0.02724783333333344,0.014601933333333268,0.5868833333333342,0.2111243000000003,0.04067169999999957,0.002488637681159472,0.0812297101449267,0.0756869545454537,0.11654621212121183,0.012385378787878836,0.0066372424242423945,0.2667651515151519,0.09596559090909104,0.018487136363636164,37289984.0,76238848.0,58155008.0,189292544.0,79962112.0,73072640.0,147484672.0,152035328.0,47321088.0,0.02685989425981873,0.0631137424045139,0.04814317491319445,0.1567043728298611,0.0661960177951389,0.060492621527777776,0.12209404839409722,0.09836647727272727,0.039174397786458336,0.0,0.04028536007580555,0.24495673076923077,0.0006686149808197155,0.002335922330097073,0.0010072815533980406,0.0005861272179056023,0.012703596961572746,0.0002397093023255789,0.0,136.86666666666665,4.466666666666666,429.3333333333333,4.6,4.555555555555555,763.4222222222221,98.73333333333332,37.511111111111106
1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.007197800000000143,0.035780099999999496,0.04632710000000012,0.02187213333333394,0.0182540666666668,0.006794233333333466,0.06732620000000225,0.0355715666666678,0.007059300000000234,0.0031294782608696278,0.015556565217391086,0.021057772727272783,0.009941878787879062,0.00829730303030309,0.003088287878787939,0.0306028181818192,0.016168893939394455,0.003208772727272834,37371904.0,76546048.0,56197120.0,184508416.0,80424960.0,73158656.0,146362368.0,149118976.0,51798016.0,0.02691890105740181,0.06336805555555555,0.04652235243055555,0.1527438693576389,0.06657918294270833,0.06056382921006945,0.12116495768229166,0.09647960481682497,0.04288058810763889,0.0,0.0839336000000015,0.3628333333333334,0.0004277955271565193,0.00205000000000291,0.0010499999999992724,0.00011854838709675805,0.004049999999988358,0.0002615384615384511,0.0,1.2,0.02222222222222222,6.3999999999999995,0.02222222222222222,0.02222222222222222,5.177777777777777,0.711111111111111,0.6222222222222222
